ID	VRSTA	C1	X1	Y1	C2	X2	Y2	C3	X3	Y3
3	1	1.12000000476837	0.0776892006397247	0	0	0	0	0	0	0
3	2	1.05999994277954	0.0838645026087761	0	0	0	0	0	0	0
3	3	1.05999994277954	0.0842629000544548	0	0	0	0	0	0	0
11	1	3.28999996185303	1.4364800453186	0	5.40999984741211	1.31097996234894	0	4.23999977111816	1.47931003570557	0
11	3	3.59999990463257	1.42850995063782	0	5.61999988555908	1.38568997383118	0	4.34999990463257	1.46736001968384	0
12	1	3.09999990463257	1.52415001392365	0	0	0	0	0	0	0
12	2	2.77999997138977	1.48629999160767	0	0	0	0	0	0	0
12	3	4.65999984741211	1.36179995536804	0	0	0	0	0	0	0
13	1	12.710000038147	3.18940997123718	0.214683994650841	0	0	0	0	0	0
13	3	2.75999999046326	2.99211001396179	0.10734199732542	0	0	0	0	0	0
14	1	5.98000001907349	3.28880000114441	0.316790014505386	0	0	0	0	0	0
14	3	3.8199999332428	2.97415995597839	0.539328992366791	0	0	0	0	0	0
15	1	5.80000019073486	11.9142999649048	0.201593995094299	0	0	0	0	0	0
15	3	6.15000009536743	10.668999671936	0.0811610966920853	0	0	0	0	0	0
16	1	5.82999992370605	1.40561997890472	0	0	0	0	0	0	0
16	3	1.70000004768372	1.42058002948761	0	0	0	0	0	0	0
17	1	2.86999988555908	1.46139001846313	0	0	0	0	0	0	0
17	3	3.0699999332428	1.4155900478363	0	0	0	0	0	0	0
18	1	5.30000019073486	6.01315021514893	0	0	0	0	0	0	0
18	2	4.92999982833862	4.05380010604858	0	0	0	0	0	0	0
18	3	3.28999996185303	4.11297988891602	0	0	0	0	0	0	0
19	1	4.34999990463257	6.68577003479004	0	0	0	0	0	0	0
19	2	4.38000011444092	5.27243995666504	0	0	0	0	0	0	0
19	3	3.59999990463257	4.10294008255005	0	0	0	0	0	0	0
20	1	0.860000014305115	0.154608994722366	0	0	0	0	0	0	0
20	3	3.40000009536743	0.144697993993759	0	0	0	0	0	0	0
21	1	1.48000001907349	0.0267591997981071	0	0	0	0	0	0	0
21	2	1.05999994277954	0.145688995718956	0	0	0	0	0	0	0
21	3	1.05999994277954	0.140733003616333	0	0	0	0	0	0	0
22	1	4.15000009536743	1.77813994884491	0	0	0	0	0	0	0
22	2	4.23999977111816	1.11380994319916	0	0	0	0	0	0	0
22	3	2.10999989509583	1.22238004207611	0	0	0	0	0	0	0
23	1	3.9300000667572	1.17455005645752	0	0	0	0	0	0	0
23	3	2.33999991416931	1.22137999534607	0	0	0	0	0	0	0
24	1	5.42999982833862	2.71608996391296	0	0	0	0	0	0	0
24	3	3.9300000667572	4.1943302154541	0	0	0	0	0	0	0
25	1	4.92999982833862	1.07199001312256	0	0	0	0	0	0	0
25	3	1.70000004768372	1.13180005550385	0	0	0	0	0	0	0
26	1	5.09000015258789	1.52917003631592	0	0	0	0	0	0	0
26	3	2.8199999332428	1.26126003265381	0	0	0	0	0	0	0
27	1	4.34999990463257	3.13690996170044	0	0	0	0	0	0	0
27	3	3.71000003814697	4.09001016616821	0	0	0	0	0	0	0
28	1	3.1800000667572	1.27420997619629	0	0	0	0	0	0	0
28	3	2.53999996185303	1.28418004512787	0	0	0	0	0	0	0
29	1	4.80999994277954	1.55807995796204	0	0	0	0	0	0	0
29	3	1.80999994277954	1.30808997154236	0	0	0	0	0	0	0
30	1	9.52999973297119	1.59798002243042	0.290609002113342	0	0	0	0	0	0
30	2	5.80000019073486	1.43268001079559	0.0366533994674683	0	0	0	0	0	0
